Client Name,Parent Client Name,Ticket Number,Complete Date,Survey Rating
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20260105.0098,1/5/2026,
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20250925.0137,9/25/2025,5
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251010.0006,10/13/2025,
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251203.0039,12/3/2025,5
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251027.0004,10/28/2025,
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251027.0029,10/27/2025,
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251027.0034,11/4/2025,
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251023.0010,10/23/2025,5
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251023.0025,10/23/2025,
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251023.0030,10/23/2025,
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251023.0041,10/23/2025,
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251023.0045,10/23/2025,
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251023.0048,10/23/2025,
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251023.0131,10/30/2025,
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251028.0101,10/28/2025,
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251023.0154,10/24/2025,
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251024.0014,10/24/2025,
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251024.0164,10/24/2025,
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251024.0166,10/24/2025,
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251024.0177,10/24/2025,
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251024.0201,10/27/2025,
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251203.0034,12/3/2025,5
Midview High School_OH_0024596,Midview Local Schools_OH_0048173,T20251203.0035,12/3/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251003.0144,10/6/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251201.0115,12/1/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251105.0281,11/19/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251029.0004,10/29/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251029.0018,10/29/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251204.0077,12/5/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251204.0107,12/5/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251205.0012,12/5/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250918.0248,9/19/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251105.0215,11/5/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251118.0032,11/18/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251111.0061,11/11/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251111.0067,11/11/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251111.0104,11/11/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250903.0221,9/8/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250903.0246,9/5/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250915.0023,9/15/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250915.0134,9/15/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251111.0127,11/12/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251209.0023,12/10/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251029.0059,10/29/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251029.0062,10/29/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251112.0004,11/12/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251118.0112,11/20/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251113.0017,11/13/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251020.0035,10/21/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251106.0223,11/10/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251205.0153,12/5/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250827.0345,8/28/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250930.0057,9/30/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250910.0129,9/15/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250929.0060,9/29/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250910.0049,9/10/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251017.0094,10/17/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251029.0101,10/29/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251208.0001,12/9/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251208.0020,12/9/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251208.0145,12/10/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251119.0009,11/19/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251119.0013,11/19/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251110.0019,11/10/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251110.0022,11/10/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251110.0077,11/10/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251030.0025,10/30/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251216.0187,12/17/2025,5
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251111.0009,11/11/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251111.0023,11/12/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251110.0146,11/11/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251217.0116,12/18/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251013.0021,10/13/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251013.0079,10/13/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251013.0099,10/13/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251013.0106,10/13/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251110.0168,11/11/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250915.0211,9/23/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251106.0023,11/6/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251217.0086,12/17/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251217.0090,12/17/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251013.0132,10/13/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251013.0154,10/14/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250930.0082,9/30/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250930.0111,9/30/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251020.0154,10/21/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251007.0061,10/7/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251106.0125,11/6/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251007.0100,10/7/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250828.0023,9/3/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250828.0026,8/28/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250916.0006,9/19/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250926.0152,9/26/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250926.0154,9/30/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251004.0026,10/6/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251004.0028,10/6/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251209.0089,12/9/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251209.0106,12/9/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251001.0145,10/1/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250825.0027,8/25/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250716.0075,7/17/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251104.0226,11/4/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251113.0025,11/13/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251113.0051,11/13/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250826.0466,8/28/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251113.0173,11/17/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251031.0005,10/31/2025,5
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251104.0135,11/4/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251114.0024,11/14/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250919.0041,9/19/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251021.0008,10/21/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250902.0036,9/3/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250902.0065,9/3/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250905.0126,9/5/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250905.0128,9/29/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250905.0138,9/8/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250911.0115,9/12/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251016.0403,10/17/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250905.0227,9/5/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250902.0110,9/3/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250902.0112,9/2/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250902.0113,9/2/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250826.0516,8/28/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251210.0085,12/10/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251211.0012,12/11/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250916.0121,9/19/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251124.0043,11/24/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251124.0053,11/25/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251014.0025,10/14/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250917.0005,9/17/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250917.0006,9/17/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250917.0007,9/17/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250917.0020,9/17/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250926.0029,9/26/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251014.0099,10/14/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251120.0109,11/21/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251103.0467,11/12/2025,5
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251103.0509,11/3/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251124.0115,11/24/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251022.0005,10/22/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251022.0012,10/22/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251022.0013,10/22/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250923.0017,9/23/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250923.0044,9/23/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251001.0035,10/1/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251013.0146,10/14/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251212.0002,12/12/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251212.0022,12/12/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251212.0028,12/12/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251212.0037,12/12/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250902.0230,9/11/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250902.0293,9/3/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250825.0447,8/26/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250820.0115,8/20/2025,5
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251125.0047,11/25/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251125.0058,11/25/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250827.0036,8/27/2025,5
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250924.0070,9/24/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250924.0057,9/24/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250819.0094,8/19/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250826.0039,8/26/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251215.0020,12/15/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251215.0031,12/15/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250820.0350,8/21/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250821.0073,8/21/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250909.0173,9/11/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250912.0170,9/15/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250912.0186,9/16/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250825.0071,9/2/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250825.0264,8/26/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251104.0201,11/4/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251117.0091,11/18/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250825.0282,8/26/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250825.0286,8/26/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250825.0295,8/26/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250825.0314,8/26/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250924.0013,9/24/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250924.0039,9/24/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250829.0118,9/4/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250821.0164,8/21/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250821.0218,8/25/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20250925.0015,9/25/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251104.0281,11/5/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251201.0001,12/1/2025,
Midview Middle School_OH_0024604,Midview Local Schools_OH_0048173,T20251201.0012,12/1/2025,
